#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;;;;;;;
EVTOPTA_RIRSEI_505152;Send him the crown; Envoyons-lui une couronne;;;;;;;;;;;x;;;;;;;;;
EVTOPTB_RIRSEI_505152;No! I'm the only christian ruler!;Non ! Je suis le seul souverain des chrétiens !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEI_515253;Rex Hungariae;Rex Hungariae;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEI_515253;That hated emperor's cunning has no limits! He has dared to refuse to send us that crown! It might be time to turn towards the Pope.; La rouerie de cet odieux Basileus est sans limites ! Il a osé refusé nous envoyer des insignes royaux. Il est peut-être temps de se tourner vers la Papauté.;;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEI_515253;Shame!; Misère !;;;;;;;;;;;x;;;;;;;;;
eglise_unie;;Union des Eglises;;;;;;;x;;;;;;;;;;;;;
filioque_conteste;;Union des Eglises, le Filioque du rite latin est contesté;;;;;x;;;;;;;;;;;;;;;
schisme_informel;;Les deux Eglises se sont excommuniées, mais le dialogue reste ouvert pour trouver une solution;;;;;;;x;;;;;;;;;;;;;
schisme_total;;Schisme définitif entre les Eglises latines et grecques;;;;;x;;;;;;;;;;;;;;;
EVTNAME_RIRSEBYZ_111123;blou;Situation religieuse;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_111123;blou;" Entre 867 et 1054, l'Eglise d'Occident et l'Eglise d'Orient sont unies. Même si la querelle iconoclaste est terminée, les blessures ne sont pas encore refermées entre le Pape et le Patriarche de Constantinople. De plus, une nouvelle fracture est apparue lors du règne de l'Imperator Charlemagne. En effet, ce dernier a imposé lors d'un concile l'inclusion du ""Filioque"" dans la procession du Saint-Esprit. C'est-à-dire que le Saint-Esprit procède du Père ET du Fils (Filioque). L'Eglise d'Orient ne reconnaît pas une formule qu'elle considère contraire au canon de Nicée. La querelle monte entre les deux Eglises. On murmure aussi que le patriarche de Constantinople estime que son titre de ""Oecuménique"" le rend égal au Pape. Quoiqu'il en soit, il est certain que la situation risque de changer, en bien ou en mal pour la Chrétienté.";;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_111123;blou; D'accord !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_111124;blou;Situation religieuse;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_111124;blou;"La date de 1054 vit un nouveau ""schisme"" entre les Eglises d'Orient et d'Occident. Même si la querelle du Filioque est mise en avant, le fond de l'affaire est l'opposition entre une monarchie papale qui se renforce de plus en plus depuis la réforme grégorienne, contre le puissant patriarche Michel, qui considère que son titre de ""oecuménique"" le rend égal au Saint-Père. Les deux partis se sont excommuniés, puis anathématisés les uns les autres. Pour l'instant, les relations se sont détendues, et il est fort possible qu'un accord soit trouvé pour restaurer l'unité de l'Eglise. Mais de fortes têtes pourraient rendre cet incident beaucoup plus définitif...";;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_111124;blou; D'accord !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_111126;blou;Excommunications réciproques des Eglises d'Occident et d'Orient;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_111126;blou;Que Dieu nous vienne en aide, car son Eglise est déchirée ! Le Saint-Père a envoyé ses légats à Constantinople afin d'imposer la procession du filioque au Patriarche. Ce dernier a tout simplement refusé, et devant son obstination, les légats ont excommunié le Patriarche et l'Eglise d'Orient. Le lendemain, le Patriarche réunit un concile où il eut l'outrecuidance d'ordonner la préséance des légats selon leur rang ecclésiastique, et non comme légats du siège de Saint-Pierre. Le concile, houleux, déclara l'excommunication de l'Eglise d'Occident.La situation est difficile, mais pas encore perdue. Espérons que les successeurs du Pape et du Patriarche soient plus ouvert à la négociation.;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_111126;blou; Malheur !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_111127;blou;Union des Eglises;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_111127;blou; Après quelques années de négociations, les Latins et les Grecs ont trouvés un accord sur la procession du Filioque et sur le primat du Siège de Saint-Pierre. Pour l'instant, les deux Eglises ne font plus qu'une, comme Dieu le veut, car la cité terrestre doit être le reflet de la cité divine. Toutefois, cette situation idéale peut dégénérer selon les Papes et les Patriarches en fonction... ;;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_111127;blou; D'accord !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_111129;blou;Excommunications réciproques des Eglises d'Occident et d'Orient;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_111129;blou;Que Dieu nous vienne en aide, car son Eglise est déchirée ! Le Saint-Père a envoyé ses légats à Constantinople afin de remettre en cause la fonction oecuménique affirmée du Patriarche de Constantinople. Ce dernier s'est montré arrogant, et il arguait que son titre le mettait au même niveau que le Pape. Devant la mise en cause du primat de Saint Pierre, les légats ont déposés la bulle d'excommunication dans l'Eglise de Sainte-Sophie.Le lendemain, le Patriarche réunit un concile où il eut l'outrecuidance d'ordonner la préséance des légats selon leur rang ecclésiastique, et non comme légats du siège de Saint-Pierre. Le concile, houleux, déclara l'excommunication de l'Eglise d'Occident.La situation est difficile, mais pas encore perdue. Espérons que les successeurs du Pape et du Patriarche soient plus ouvert à la négociation.;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_111129;blou; Malheur !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_1131;End of the Great Schism;Fin du Grand Schisme;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_1131;After the fall of the greek empire, some saw God's hands behind it. Those are not mistaken, because now the Romania follows the latin rite. That means that the orthodox church's heart isn't beating anymore. The orthodox faith has become a heresy and it is now time to make a choice.;Lorsque l'Empire des Grecs est tombé, certains virent la main de Dieu. Ces derniers ne se trompaient pas, car désormais toute la Romanie suit fidèlement le rite latin. Cela signifie que le coeur même de l'Eglise d'Orient ne bat plus. L'Orthodoxie devient une hérésie, et il est désormais temps de faire un choix.;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_1131;Follow the Holy Father !;Suivons le Saint Père !;;;;;;;;;;;x;;;;;;;;;
EVTOPTB_RIRSEBYZ_1131;I'll stay loyal to the only true faith !;Je reste fidèle à la vraie foi !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_1133;End of the Great Schism;Fin du Grand Schisme;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_1133;When the Eastern roman emperor chose to become a latin catholic, he had to face the discomfort of his people and the rejection from the clerics, however, the resistance from the monks of the Mount Athos and the patriarch has been futile so far. All Romania follow the latin rite : now that the rule from Rome and the Pope is a fact, and with the stop of the orthodox' heart in Orient, it's time to make a choice !;Lorsque l'Empereur romain d'Orient devint un chrétien de rite latin, il dut affronter le courroux de son peuple et du clergé. Cependant, l'opposition des moines du Mont Athos comme celle du Patriarche furent inutiles face à l'avancée du rite latin. Etant donnée que toute la Romanie est dépendante du siège de Saint-Pierre, le coeur de l'orthodoxie grecque ne bat plus. Il faut désormais faire un choix !;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_1133;Follow the Holy Father !;Suivons le Saint Père !;;;;;;;;;;;x;;;;;;;;;
EVTOPTB_RIRSEBYZ_1133;I'll stay loyal to the only true faith !;Je reste fidèle à la vraie foi !;;;;;;;;;;;x;;;;;;;;;
byz_appel_aide;Ask the Pope for help;Demander l'aide du Pape;;;;;;;;;x;;;;;;;;;;;
byz_appel_aide_desc;It's time to be honest and to admit that the Basileia tôn Rhômaiôn is close to its end, however, there might still be a solution. Indeed, the Catholics, under the guidance from the bishop of Rome, are strong. If we accept to admit and adopt their rites and we accept the supremacy of the Pope in a new union of churches, he will surely send us financial and military help. But the subjects and the clerics of Romania might get disappointed...;Il est temps d'être honnête et de voir que la Basileia tôn Rhômaiôn est proche de la ruine. Il y a cependant une possible solution. En effet, les chrétiens d'Occident, sous la conduite de l'Evêque de Rome, sont puissants. Si nous acceptions de nous convertir au rite latin et d'accepter l'Union des Eglises sous la conduite du Saint-Père, nul doute que nous recevrons quelques renforts pécuniers et militaires de l'Occident. Nul doute aussi que le peuple et le clergé de Romanie vont nous haïr...;;;;;;;;;x;;;;;;;;;;;
organize_varangian_guard;Open the varangian's Road;Demander l'ouverture de la route des Varègues;;;;;;;x;;;;;;;;;;;;;
organize_varangian_guard_desc;Our merchants has told us about dreadful warriors from Scythia. According to our ambassadors in Cherson, we could recruit those men from the north, but in order to do that, we would need to create a route to join Scythia with the Pontus Euxinus. We would have to make an alliance with their warlord. If we offerhim to marry a princess born in the purple, he might convert to our faith and he might open us a way to recruit our new elite guard.;Nos marchands nous apportent des témoignages de terribles guerriers en Scythie. Selon nos ambassadeurs de Cherson, il est possible de recruter ces hommes du nord, mais pour cela il nous faut ouvrir une route entre le nord de la Scythie et le Pont Euxin. Il nous faut donc absolument conclure une alliance avec le souverain tenant ces territoires. Si nous lui offrons la main d'une princesse porphyrogénète, il acceptera peut-être de se convertir et nous ouvrir ainsi une voie de recrutement pour notre nouvelle garde d'élite.;;;;;;;x;;;;;;;;;;;;;
EVTNAME_RIRSEBYZ_1135;Proposition of Tsarigrad;Proposition de Tsarigrad;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_1135;We have received a strange letter coming from Tsarigrad (or Miklagard), where the powerful roman emperor dwells. In exchange from the aperture of a trade and military route from Scandinavia and the Black sea and our conversion to Greek Christianity, he promises us in marriage one of her daughters Not even the emperor of the West has such an honor! This marriage will grant us a high post in the christian hierarchy, and it will also reinforce the strength of our state. Furthermore, our kids will have claims to their throne!; Nous avons reçu une étrange missive de Tsarigrad, où siège le puissant Basileus des Romains. En échange de l'ouverture d'une route commerciale et militaire entre la Scandinavie et la mer Noire et notre conversion au christianisme de rite grec, il nous promet la main d'une princesse porphyrogénète. Même les empereurs de l'Ouest n'eurent pas droit à cet honneur. Ce mariage nous permettrait de rentrer très haut dans la hiérarchie chrétienne, tout en renforçant nos Etats. De plus, nos fils auraient quelques prétentions sur le trône !;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_1135;The princess is worth a mass!;La princesse vaut bien une messe !;;;;;;;;;;;x;;;;;;;;;
EVTOPTB_RIRSEBYZ_1135;No, I'll always be loyal to my forefather's Gods!;Non, je reste fidèle aux dieux de mon père !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_1136;The varangian Road;Le route des Varègues;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_1136;Praised be God, for the Rus' king has accepted our proposition! He himself has come to Cherson and he has been baptized there by the metropolitan. We hope he will not find much resistance in his lands. The first warriors, attracted by our riches have already come to enter the new elite corp. Now, we have to send our daughter to those cold lands of the north...;Loué soit Dieu, car le souverain de la Rus' a accepté nos demandes. Il s'est lui-même déplacé jusqu'à Cherson, et il a été baptisé par le métropolite. Espérons qu'il ne rencontre point trop de résistance dans son domaine. Les premiers guerriers varègues, russes et nordiques, attirés par nos richesses, ont descendu ainsi la nouvelle route pour se mettre à notre service. Ces puissants guerriers forment notre garde rapprochée ! Maintenant, il nous faut envoyer notre fille dans les rudes contrées du nord...;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_1136;She better takes a coat with her, I already have one!;Qu'elle emporte des fourrures, moi, j'ai ma garde !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_1137;Refusal from their king;Refus du souverain des Russes;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_1137;The king of Rus' has refused our proposal and he wishes to keep his faith. We might try again with his heir...;Le souverain de la Rus' a refusé notre accord et souhaite rester dans sa religion. Nous pourrons retenter avec son successeur...;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_1137;Bah ! Those fool barbarians... !;Bah ! Que des barbares !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_1139;Choose your side;Choisir son parti;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_1139;The Basileia tôn Rhômaiôn has always been a place of conflict among classes and trends. Since the demos' dissolution, the people plays a minor role, but new ways of opposition are being created inside of the state. Since the creation of the themata, the nobles from minor Asia have occupied the higher posts within the army. They oppose the nobility of Romania, that usually prefer the administrative career, occupying the high post of the civil administration. Now you have to choose who are you going to ally with.;La Basileia tôn Rhômaiôn a toujours été un lieu d'affrontement entre différentes classes et courants. Depuis la dissolution des Dèmes de Constantinople, le peuple joue un rôle mineur, mais de nouvelles formes d'opposition sont apparues au sein de l'Etat. Depuis la mise en place des thèmes, les familles nobles d'Asie mineure occupent la majorité des hauts postes militaires. Ils s'opposent à la noblesse de Romanie, qui généralement s'engage dans l'appareil administratif civil, fournissant les hauts fonctionnaires de la Reine des Villes. Il vous faut choisir l'un des deux camps.;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_1139;I'll be a military leader!;Je serais un noble militaire !;;;;;;;;;;;x;;;;;;;;;
EVTOPTB_RIRSEBYZ_1139;I'll be a great administrator!;Je serais un noble civil !;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_1140;End of my engagement;Fin de mon engagement;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_1140;Not being anymore in the empire, I don't have to choose a side. ;N'étant plus dans l'Empire, je n'ai plus à choisir un camp. ;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_1140;Good;Bien !;;;;;;;;;;;x;;;;;;;;;
dejure_kingdom_claim_desc;The §Y$TITLE$§! is, de jure, a vassal of §Y$CLAIMANT$'s§!, which is cause enough for war.;Le §Y$TITLE$§! est, de Jure, un vassal de §Y$CLAIMANT$§!, ce qui constitue un motif de guerre suffisant.;§Y$TITLE$§! Ist ein de jure-Vasall von §Y$CLAIMANT$§! - Grund genug für einen Krieg.;;El §Y$TITLE$§! es, de iure, vasallo de §Y$CLAIMANT$§!, lo cual es motivo suficiente de guerra.;;;;;;;;;x;;;;;;;;
EVTTOOLTIPLoR.20;The Roman Empire is restored.;L'Empire Romain est restauré.;Das Römische Reich wurde wiederhergestellt.;;El Imperio Romano está restablecido.;;;;;;;;;x;;;;;;;;
EVTNAMELoR.20;The Dawn of a New Era;L'Aube d'une Ère nouvelle;Der Aufbruch in eine neue Ära.;;El amanecer de una Nueva Era;;;;;;;;;x;;;;;;;;
EVTDESCLoR.20;"Friends, Romans, countrymen, lend me your ears! After the miraculous recovery of territory lost centuries ago, the Roman Empire has been reborn! Europe has endured dark times since the imperial frontiers were stormed by barbarians and province after province burned at their touch, but now a bright new age has dawned for all of civilization.\n\nThe Roman State will no longer be referred to as the ""Empire of the Greeks"" by jealous pretenders in the West, but recognized as the true heir to the legacy of Rome. [Root.GetTitledFirstName] rules a restored Imperium Romanum, but much work remains to be done. There is still territory to recover and ancient borders to reclaim. For the Senate and People of Rome!";"Amis, Romains, compatriotes, écoutez-moi ! Après la reconquête miraculeuse des antiques provinces perdus depuis des siècles, L'Empire des Romains a été restauré ! L'Europe a connu des temps durs depuis que les barbares ont pris d'assaut les frontières impériales en brûlant et pillant chacune des provinces qu'ils touchaient. Avec l'aide du patriarche de Rome, ils se sont même emparés de la couronne d'Occident ! Mais désormais un âge d'or resplendissant s'est levé pour l'ensemble de la chrétienté.\n\nL'Empire Romain ne sera plus injurié du titre infamant de Imperium Graecorum, car tous nous reconnaissent comme le véritable héritier de Rome. [Root.GetTitledFirstName] règne sur l'Imperium Romanorum, comme un nouveau Constantin, un nouveau David ! Mais beaucoup de travail reste à faire. L'Empire romain et chrétien est sans fin. Pour Dieu et Rome !;Freunde, Römer, Landsleute, leiht mir Euer Ohr! Nach der wundersamen Rückeroberung von Land, das wir vor vielen Jahrhunderten verloren glaubten, wurde das Römische Reich wiedergeboren! Europa erlitt wahrhaft dunkle Zeiten, seit der Erstürmung der römische;;¡Amigos, romanos, compatriotas, prestadme atención! ¡Después de la milagrosa recuperación de territorios que hace siglos fueron perdidos, el Imperio Romano ha renacido! Europa ha sufrido tiempos muy duros y difíciles. Las fronteras imperiales fueron asaltadas por los bárbaros y, provincia a provincia, fueron quemadas a su paso, pero ahora una nueva era luminosa ha amanecido para toda la civilización.\n\nEl Estado Romano ya no será conocido por sus pretendientes celosos del Oeste como el Imperio"" de los griegos, sino que ahora será reconocido como el verdadero heredero del legado de Roma. [Root.GetTitledFirstName] gobierna un Imperio Romano restaurado, pero todavía queda mucho trabajo por hacer. Aún hay territorios por recuperar y antiguas fronteras que reclamar ¡Por el Senado y el Pueblo de Roma!";;;;;;;;;x;;;;;;;;;;;
EVTOPTALoR.20;Esto perpetua!;Esto perpetua !;Esto perpetua!;;Esto perpetua!;;;;;;;;;x;;;;;;;;
EVTNAMELoR.21;The Second Age of Rome;Le Second Âge de Rome;Die zweite Ära Roms;;La Segunda Edad de Roma;;;;;;;;;x;;;;;;;;
EVTDESCLoR.21;"The Byzantines, previously referred to as the ""Empire of the Greeks"" by many in the West, have somehow managed to reclaim enough lost territory to declare the Roman Empire restored! It can no longer be denied that they are the true successors of Rome and its glorious legacy. They claim a new era is upon us."; La Basileia tôn Rhômaiôn est devenu tellement puissante qu'elle a proclamé sa Renovatio Imperii. Nous ne pouvons plus nier qu'ils sont les vrais successeurs de Rome et de leur glorieux héritage. Cela ouvre pour nous une nouvelle ère.;"Die Byzantiner, bisher von vielen in der westlichen Welt stets als das ""Reich der Griechen"" bezeichnet, haben es irgendwie geschafft, genügend verlorenes Land zurückzuerobern, um die Wiederherstellung des Römischen Reiches zu verkünden! Es kann nicht läng";;"Los bizantinos, anteriormente conocidos como ""El Imperio de los griegos"" por muchos en Occidente, han logrado recuperar suficientes territorios perdidos para poder declarar que el Imperio Romano ha sido reestablecido. Ya no se puede negar que ellos son los sucesores verdaderos de Roma y de su glorioso legado. Aseguran que una nueva era ha llegado.";;;;;;;;;x;;;;;;;;
EVTOPTALoR.21;Can it be true?;Est-ce que ça peut être vrai ?;Kann dies wahr sein?;;¿Puede ser cierto?;;;;;;;;;x;;;;;;;;
EVTOPTBLoR.21;But... what about my empire?;Mais... Et mon Empire ?;Aber... was wird aus meinem Reich?;;Pero ... ¿qué pasará con mi imperio?;;;;;;;;;x;;;;;;;;
Roi_esp;Rex Totius Hispaniae;Rex Totius Hispaniae;;;;;;;x;;;;;;;;;;;;;
Roi_esp_desc;This character is the king of all Spain, and draws a large prestige;Ce personnage est le roi de toutes les Espagnes, et il en tire un grand prestige;;;;;;;x;;;;;;;;;;;;;
Roi_norm;Rex Totius Normanorum;Rex Totius Normanorum;;;;;;;x;;;;;;;;;;;;;
Roi_norm_desc;This character is the king of all Northmen, and draws a large prestige;Ce personnage est le roi de tous les hommes du nords, les Normands, et il en tire un grand prestige;;;;;;;x;;;;;;;;;;;;;
moncat_appel_aide;Convert to the Greek rite;Se convertir au rite grec;;;;;x;;;;;;;;;;;;;;;
moncat_appel_aide_desc;Since Rome fell into the hands of the infidels, many believe that God punishes Western Christianity for his sins. It may be time, for survive, to convert to the Greek rite, and hope help from the Basileus;Depuis que Rome est tombée entre les mains des infidèles, beaucoup pensent que Dieu punit la chrétienté d'Occident pour ses péchés. Il est peut-être temps, pour survivre, de se convertir au rite grec, et d'attendre de l'aide du Basileus;;;;;x;;;;;;;;;;;;;;;
emp_ot_rum;Declare yourself Kaysar of Rûm;Se déclarer Kaysar de Rûm;;;;;;;;;x;;;;;;;;;;;
emp_ot_rum_desc;For many years, the Rûmi ruled the West, and for a long time they held the true believers in bay, but they too stood against the persians. But now Allah has decided that the Rûmi aren't worth of their lands anymore, and their city, Qostantiniyye, has fallen and now is ours. If we eliminate all the pretenders to the oriental crown, we could proclaim ourselves the heirs of Rûm, and thus become equals to the persians of the past days and the decadent arabs that corrupt the caliphal throne.;Depuis des temps immémoriaux, les Rûmi dominaient l'Occident, et ils tinrent longtemps face aux vrais croyants, mais aussi contre les Ajami (perses). Mais Allah a décidé que les Rûmi n'étaient plus dignes de tenir leurs terres, et leur cité, Qostantiniyye, est tombée entre nos mains. Si nous éliminons tous les prétendants à l'Empire d'Orient, nous pouvons aussi prétendre que nous sommes les héritiers de Rûm, et ainsi faire jeu égal avec ces Perses si fiers de leur passé éteint, et ces arabes décadents qui souillent le siège califal.;;;;;;;;;x;;;;;;;;;;;
EVTNAME_RIRSEBYZ_111141;Padishah Kaysar-i-Rûm;Padishah Kaysar-i-Rûm;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_111141;We have imposed our rule over all of thr Rumelia and now the Rûmi, once the rulers of the West, are our servants. But in order to secure our power over this lands and to keep the Persians and the Caliph at bay, we have proclaimed ourselves Padishah Kaysar-i-Rûm, heirs of the Kaysar rûmi, equals to the persian Shahenshah and the west Kaysar. We have told the christians rulers and the Pope with letter that we will protect the Patriarch from Qostantiniyye. We will also keep the administrative system of the old Basileia tôn Rhômaîon.; Nous avons imposé notre puissance sur toute la Roumélie, et désormais les Rûmi, autrefois maîtres de l'Ouest, sont nos serviteurs. Mais pour asseoir notre puissance sur ces terres et maintenir à distance le pouvoir califal et perse, nous nous sommes proclamés Padishah Kaysar-i-Rûm, héritiers des Kaysar rûmi, égaux des Shahenshah perses et du Kaysar d'Occident. Nous l'avons fait connaître aux monarques chrétiens et au Pape dans nos lettres. De ce fait, nous gardons le patriarche de Qostantiniyye sous notre contrôle tout en recevant les revendications territoriales et juridiques de l'ancienne Basileia tôn Rhômaîon. ;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_111141;Glory to the new Padishah !; Gloire au nouveau Padishah !;;;;;;;;;;;x;;;;;;;;;
e_india;Bharat Svarajya;Bharat Svarajya;;;;;x;;;;;;;;;;;;;;;
anti_emp_orth;Heirs of the Romaioi;Héritier des Romaioi;;;;;;;x;;;;;;;;;;;;;
anti_emp_orth_desc;We have to retake some key provinces or destroy the Turks for the Romania to recognice us as the true Basileus;Nous devons nous emparer de certains territoires clés ou écraser le Turc pour que la Romanie nous reconnaisse comme son véritable Basileus;;;;;;;x;;;;;;;;;;;;;
loi_petit_pro;Law for the protection of the small propriety;Loi de protection de la petite propriété;;;;;;;x;;;;;;;;;;;;;
loi_petit_pro_desc;It has been a long time since the aristocrat families started buying the proprierties of the small landowners and peasants, reducing them to the status of paraikoi, similar to the serfs from the west. This directly affects our thematic system, because the Stratiotai, the soldiers, are members of those small landowners. Furthermore, the nobles try everything they can to avoid paying us taxes and that makes the treasure smaller. We have to proclaim a law assuring the landowner's protection, while making it easy to tax the aristocrats and reduce their lands. Beware that this will make the nobles and aristocrats disgruntled. ;Cela fait trop longtemps que les familles aristocratiques arrondissent leurs domaines en s'emparant des propriétés des petits paysans, réduisant ces derniers en paraikoi, semblables aux serfs de l'Occident. Cela remet en cause notre système thématique, car les Stratiotai, les soldats thématiques, sont issus de la paysannerie moyenne. De plus, les grands utilisent souvent des subterfuges pour éviter de payer trop d'impôts et le Trésor en ressent. Il nous faut édicter une loi qui assure la protection des petites et moyennes propriétés, tout en facilitant le morcellement des grands domaines aristocratiques. Attention, car il fait peu de doute que les aristocrates seront furieux ! ;;;;;;;x;;;;;;;;;;;;;
EVTNAME_RIRSEBYZ_1143;Nomos Géôrgikos;Nomos Géôrgikos;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_1143;For all the citizens, I salute you. In the name of Christ Pantocratôr, and of God and of Holy Spirit, we, [Root.GetTitledFirstName], have decided to prohibit the apropiation of land owned by the soldiers, and we will make a debt settlement. The stratiotai which have financial issues will get help from the royal treasure according to the following modalities. : (...) The Dunatoi and the Aristoi will give the state any land beyond a certain threshold under the following provisions. (...) The lands will be redistributed to the paraikoi who don't have enough acres to serve under the Thematic system.; A tous les citoyens, salut. Au nom du Christ Pantocratôr, du Père et du Saint-Esprit, Nous, [Root.GetTitledFirstName], avons décidé d'interdire l'appropriation de toute terre possédée par un stratiotès, y compris pour dettes. Les stratiotai en difficulté financière auront l'aide du Trésor selon les modalités suivantes : (...) il est attendu que les Dunatoi et les Aristoi cèdent toute terre au-delà d'un certain seuil à l'Etat romain selon les dispositions suivantes (...) Les terres seront redistribuées aux paraikoi ne disposant pas assez d'arpents pour être astreints au service thématique.;;;;;;s;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_1143;Zzzzzzzz...;Zzzzzzzz...;;;;;;;;;;;x;;;;;;;;;
EVTNAME_RIRSEBYZ_1144;Abrogation of the edict;Abrogation de l'Edit;;;;;;;;;;;x;;;;;;;;;
EVTDESC_RIRSEBYZ_1144;Following the weakening of our power, we now can't oppose the aristocratic families which want to abolish our properties' law.;Suite à l'affaiblissement de notre pouvoir, nous sommes désormais incapables de nous opposer aux familles aristocratiques qui veulent abolir notre édit sur la propriété.;;;;;;;;;;;x;;;;;;;;;
EVTOPTA_RIRSEBYZ_1144;No !;Non !;;;;;;;;;;;x;;;;;;;;;
byz_pro_pro;Law for the protection of the small propriety;Loi de protection de la petite propriété;;;;;;;x;;;;;;;;;;;;;
op_peti_pro;Furious against the Basileus who has decided to proclaim a law in favour of the small landowners!;Furieux contre le Basileus qui a édicté une loi pour protéger les petits contre les aristocrates !;;;;;x;;;;;;;;;;;;;;;
controls_qua_isl;;Vous devez contrôler les lieux importants du Machreq, c'est-à-dire Bagdad, Médine, La Mecque et Damas, pour vous proclamer Calife. Si vous souhaitez devenir Calife à la place du Calife si vous êtes Sayyid, les conditions sont les mêmes mais via une décision dans le panneau à cet effet.;;;;;;x;;;;;;;;;;;;;;
amir_calife;;Pour qu'un Calife soit reconnu à nouveau comme la tête dirigeante du Dar al-Islam, il lui faut au moins contrôler deux lieux importants du Machreq musulman. S'il n'en contrôle plus qu'un ou moins, il perd son rang d'émir des émirs. Un non-calife peut demander le rang de émir des émirs si seulement le Calife est son vassal et s'il contrôle les quatres lieux importants du Machreq.;;;;;;;;;;;;;;;;;;;;
dar_al_calife;;Renouveller nos prétentions califales;;;;;;;;;;x;;;;;;;;;;
dar_al_calife_desc;;Hélas, notre titre de Khalîfa Rasul Allah, de Vicaire de Dieu, devint peu à peu nominal à cause de l'affaiblissement de notre emprise sur l'ensemble de la communauté des croyants. Pour que nous retrouvions le rang qui sied au Vicaire de Dieu, il nous faut absolument contrôler au moins deux des lieux les plus importants du Machreq, le coeur du monde musulman. Cela nous mettra en bonne voie pour essayer d'unifier tout le Dar al-Islam sous notre pouvoir. Allah est grand !;;;;;;;;;;x;;;;;;;;;;
dar_al_autre;;Demander au Calife le titre de Amîr al-'umara' ;;;;;;;;;;x;;;;;;;;;;
dar_al_autre_desc;;C'est la volonté d'Allah que son Vicaire soit sous notre protection. Les derniers califes sombrèrent dans la décadence, incapables de résister à ceux qui avaient la faveur de Dieu, c'est-à-dire nous. Si nous contrôlions l'ensemble des régions importantes du Machreq, le coeur du monde musulman, la communauté des croyants reconnaîtra qu'Allah nous favorise, et nous pourrions ainsi demander au Calife le titre de Amîr al-'umara', Emir des émirs. Même s'il sera mécontent, car c'est une atteinte à sa prétention de gouverner l'ensemble du Dar al-Islam, il sera obligé de nous concéder le titre, car c'est la volonté de Dieu, après tout. ;;;;;;;;;;x;;;;;;;;;;
EVTNAME_RIRSEMUS_111111;blou;Le Khilâfa renaît !;;;;;;;;;;;x;;;;;;;;;
